advertID,datestring,impressions,clicks,clickthroughrate,lagClickThrough,bidprice,adrank,conversions,conversionrate,numberofwords,retailer,brandname,adQuality,landQuality,revenue,logrank,logprice,logadQuality,logaLPQuality
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/19/2012,186,102,0.5483871,0.54838711,0.0588235,1,0,0,3,1,1,10,7.199325085,0,0.693147182,0.057158384,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.54838711,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351896,3/26/2012,17569,8821,0.5020775,0.50207752,0.0286816,1,132,0.0149643,3,1,1,10,7.199325085,9377.72,0.693147182,0.028277982,2.397895336,1.973987341
1351909,1/9/2012,91,1,0.011,,0,20,1,1,3,1,1,3.501985312,7.150449753,239.99,3.044522524,0,1.504518509,1.967175245
1351909,3/5/2012,0,0,0,0.011,0,20,0,0,3,1,1,3.501985312,7.150449753,0,3.044522524,0,1.504518509,1.967175245
1351909,3/5/2012,0,0,0,0,0,20,0,0,3,1,1,3.501985312,7.150449753,0,3.044522524,0,1.504518509,1.967175245
1351909,3/5/2012,0,0,0,0,0,20,0,0,3,1,1,3.501985312,7.150449753,0,3.044522524,0,1.504518509,1.967175245
1351909,3/26/2012,8901,3604,0.4048983,0,0.0274695,1,43,0.0119312,3,1,1,3.501985312,7.150449753,3299.29,0.693147182,0.027098984,1.504518509,1.967175245
1351909,3/26/2012,8901,3604,0.4048983,0.404898286,0.0274695,1,43,0.0119312,3,1,1,3.501985312,7.150449753,3299.29,0.693147182,0.027098984,1.504518509,1.967175245
1351909,3/26/2012,8901,3604,0.4048983,0.404898286,0.0274695,1,43,0.0119312,3,1,1,3.501985312,7.150449753,3299.29,0.693147182,0.027098984,1.504518509,1.967175245
1351910,3/26/2012,68,17,0.25,,0,1,0,0,4,1,0,2.5,6.568231583,0,0.693147182,0,1.252762914,1.882244587
1351910,3/26/2012,68,17,0.25,0.25,0,1,0,0,4,1,0,2.5,6.568231583,0,0.693147182,0,1.252762914,1.882244587
1351913,3/12/2012,0,0,0,,0,20,0,0,3,1,1,2.234042883,3.597994804,0,3.044522524,0,1.173732996,1.280376673
1351913,3/19/2012,0,0,0,0,0,20,0,0,3,1,1,2.234042883,3.597994804,0,3.044522524,0,1.173732996,1.280376673
1351913,3/26/2012,94,7,0.0744681,0,0.1428571,4,0,0,3,1,1,2.234042883,3.597994804,0,1.609437943,0.133531362,1.173732996,1.280376673
1351913,3/26/2012,94,7,0.0744681,0.074468099,0.1428571,4,0,0,3,1,1,2.234042883,3.597994804,0,1.609437943,0.133531362,1.173732996,1.280376673
1351925,3/12/2012,8,4,0.5,,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/12/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/19/2012,8,4,0.5,0.5,0,1,0,0,3,1,1,10,9.412290573,0,0.693147182,0,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.5,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.354938298,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.354938298,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.354938298,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.354938298,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.354938298,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.354938298,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.354938298,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351925,3/26/2012,972,345,0.3549383,0.354938298,0.0144928,1,6,0.0173913,3,1,1,10,9.412290573,789.59,0.693147182,0.014388783,2.397895336,2.242016315
1351936,1/2/2012,91,1,0.011,,0,20,1,1,3,1,1,9.88170433,2.802505255,59.98,3.044522524,0,2.387082815,1.030513763
1351936,1/2/2012,91,1,0.011,0.011,0,20,1,1,3,1,1,9.88170433,2.802505255,59.98,3.044522524,0,2.387082815,1.030513763
1351936,1/16/2012,91,1,0.011,0.011,0,20,1,1,3,1,1,9.88170433,2.802505255,239.99,3.044522524,0,2.387082815,1.030513763
1351936,1/16/2012,91,1,0.011,0.011,0,20,1,1,3,1,1,9.88170433,2.802505255,239.99,3.044522524,0,2.387082815,1.030513763
1351936,1/16/2012,91,1,0.011,0.011,0,20,1,1,3,1,1,9.88170433,2.802505255,239.99,3.044522524,0,2.387082815,1.030513763
1351936,1/16/2012,91,1,0.011,0.011,0,20,1,1,3,1,1,9.88170433,2.802505255,239.99,3.044522524,0,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.011,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351936,3/26/2012,24582,8974,0.3650639,0.365063906,0.0802318,1,122,0.0135948,3,1,1,9.88170433,2.802505255,10382.1,0.693147182,0.077175647,2.387082815,1.030513763
1351945,1/2/2012,2691,135,0.05,,0,1,2,0.0149,2,1,1,10,5.115495682,119.89,0.693147182,0,2.397895336,1.63227427
1351945,3/12/2012,6,3,0.5,0.050000001,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/12/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/12/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/12/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/12/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/12/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/12/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/12/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/19/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/19/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/19/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/19/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/19/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/19/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/19/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/19/2012,6,3,0.5,0.5,0,1,0,0,2,1,1,10,5.115495682,0,0.693147182,0,2.397895336,1.63227427
1351945,3/26/2012,829,437,0.5271412,0.5,0.01373,1,8,0.0183066,2,1,1,10,5.115495682,1194.83,0.693147182,0.013636597,2.397895336,1.63227427
1351945,3/26/2012,829,437,0.5271412,0.527141213,0.01373,1,8,0.0183066,2,1,1,10,5.115495682,1194.83,0.693147182,0.013636597,2.397895336,1.63227427
1351945,3/26/2012,829,437,0.5271412,0.527141213,0.01373,1,8,0.0183066,2,1,1,10,5.115495682,1194.83,0.693147182,0.013636597,2.397895336,1.63227427
1351945,3/26/2012,829,437,0.5271412,0.527141213,0.01373,1,8,0.0183066,2,1,1,10,5.115495682,1194.83,0.693147182,0.013636597,2.397895336,1.63227427
1351945,3/26/2012,829,437,0.5271412,0.527141213,0.01373,1,8,0.0183066,2,1,1,10,5.115495682,1194.83,0.693147182,0.013636597,2.397895336,1.63227427
1351945,3/26/2012,829,437,0.5271412,0.527141213,0.01373,1,8,0.0183066,2,1,1,10,5.115495682,1194.83,0.693147182,0.013636597,2.397895336,1.63227427
1351948,1/2/2012,8000,400,0.05,,0,1,6,0.015,3,1,1,4.9147439,10,229.91,0.693147182,0,1.777448177,2.302585125
1351948,3/26/2012,7366,2531,0.3436058,0.050000001,0.0944291,1,37,0.0146187,3,1,1,4.9147439,10,3846.68,0.693147182,0.090232857,1.777448177,2.302585125
1351948,3/26/2012,7366,2531,0.3436058,0.343605787,0.0944291,1,37,0.0146187,3,1,1,4.9147439,10,3846.68,0.693147182,0.090232857,1.777448177,2.302585125
1351951,3/12/2012,3,2,0.6666667,,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/12/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/19/2012,3,2,0.6666667,0.666666687,0,1,0,0,0,1,1,10,1.790031791,0,0.693147182,0,2.397895336,0.582233369
1351951,3/26/2012,636,343,0.5393082,0.666666687,0.0174927,1,12,0.0349854,0,1,1,10,1.790031791,392.89,0.693147182,0.017341465,2.397895336,0.582233369
